experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_continue_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,A vizsgálat feltételeibe (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) beleegyezem (igen/nem).,Az adatkezelési feltételeket (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) elfogadom (igen/nem).,Nem*,Kor*,Oktatás éve (oktatási intézményben eltöltött összes évek száma)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_3_key.keys,enc_instructions_3_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,enc_trial_key.rt,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_practice_trials.ran,Task,TrialType,StimType,Order,CurrentImage,CurrentX,CurrentY,Jitter,Section,end_practice_key.keys,end_practice_key.rt,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,TrialIndex,ScannerRun,Delay,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_fx_key.rt,comprehension_enc_run.thisRepN,comprehension_enc_run.thisTrialN,comprehension_enc_run.thisN,comprehension_enc_run.thisIndex,comprehension_enc_run.ran,enc_run_end_key.keys,enc_run_end_key.rt,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_runs.ran,comprehension_continue_key.rt,inter_task_break_key.keys,inter_task_break_key.rt,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_4_key.keys,rec_instructions_4_key.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,DemoImage,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,rec_fx_key.keys,rec_trial_key.keys,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_practice_trials.ran,BlockNr,Filler,rec_trial_key.rt,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_blocks.ran,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,rec_blocks.thisRepN,rec_blocks.thisTrialN,rec_blocks.thisN,rec_blocks.thisIndex,rec_blocks.ran,end_rec_run_key.keys,end_rec_run_key.rt,rec_runs.thisRepN,rec_runs.thisTrialN,rec_runs.thisN,rec_runs.thisIndex,rec_runs.ran,rec_fx_key.rt,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,comprehension_end.ran,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,0.991225,,,,,,,,ERP,2,stimuli/fractals/79c.jpg,300,0,2000,,,,0,76,76,76,1,245,3,0,stimuli/fractals/79c.jpg,stimuli/fractals/79a.jpg,stimuli/fractals/79b.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,LLP,2,stimuli/fractals/23c.jpg,0,-300,1000,,,,0,77,77,77,1,246,3,0,stimuli/fractals/23c.jpg,stimuli/fractals/23a.jpg,stimuli/fractals/23b.jpg,-212.1320344,-212.1320344,0,-300,-300,0,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,j,j,0.45028,,,,,,,,ERP,1,stimuli/fractals/109c.jpg,-300,0,8000,,,,0,78,78,78,1,247,3,2,stimuli/fractals/109c.jpg,stimuli/fractals/109b.jpg,stimuli/fractals/109a.jpg,-300,0,-212.1320344,212.1320344,-212.1320344,-212.1320344,212.1320344,-212.1320344,0.41702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.624455,,,,,,,,LLP,2,stimuli/fractals/107b.jpg,-212.1320344,-212.1320344,3000,,,,0,79,79,79,1,248,3,0,stimuli/fractals/107b.jpg,stimuli/fractals/107c.jpg,stimuli/fractals/107a.jpg,-300,0,-212.1320344,-212.1320344,-212.1320344,212.1320344,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.67295,,,,,,,,LLP,1,stimuli/fractals/58c.jpg,-212.1320344,212.1320344,1000,,,,0,80,80,80,1,249,3,1,stimuli/fractals/58c.jpg,stimuli/fractals/58a.jpg,stimuli/fractals/58b.jpg,-212.1320344,212.1320344,0,300,-300,0,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.51003,,,,,,,,ERP,2,stimuli/fractals/109c.jpg,-300,0,1000,,,,0,81,81,81,1,250,3,0,stimuli/fractals/109c.jpg,stimuli/fractals/109b.jpg,stimuli/fractals/109a.jpg,-300,0,-212.1320344,212.1320344,-212.1320344,-212.1320344,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.752025,,,,,,,,LLP,2,stimuli/fractals/58c.jpg,0,300,1000,,,,0,82,82,82,1,251,3,0,stimuli/fractals/58c.jpg,stimuli/fractals/58a.jpg,stimuli/fractals/58b.jpg,-212.1320344,212.1320344,0,300,-300,0,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.65175,,,,,,,,BL,0,stimuli/fractals/141a.jpg,212.1320344,212.1320344,2000,,,,0,83,83,83,1,252,3,0,stimuli/fractals/141a.jpg,stimuli/fractals/141b.jpg,stimuli/fractals/141c.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,k,1,5.479915,,,,,,,"Mit gondol, ebben a körben milyen arányban tudott figyelni a képek helyére? Kérjük, válaszoljon őszintén. Válasza a vizsgálat bejefezésével járó jutalom (kredit, ajándékutalvány) értékét nem befolyásolja.",D: 0-24%    F: 25-49%    J: 50-74%    K: 75-100%,k,Köszönjük!,"Kevesebb, mint 75%-ban tudott a képek helyszínére figyelni.","Kérjük, próbáljon meg a továbbiakban figyelni a képek helyszínére. ",igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,j,0,3.168375,right,,,,,,"Mit gondol, ebben a körben milyen arányban tudott figyelni a képekre? Kérjük, válaszoljon őszintén. Válasza a vizsgálat bejefezésével járó jutalom (kredit, ajándékutalvány) értékét nem befolyásolja.",D: 0-24%    F: 25-49%    J: 50-74%    K: 75-100%,k,Köszönjük!,"Kevesebb, mint 75%-ban tudott a képekre figyelni.","Kérjük, próbáljon meg a továbbiakban figyelni a képekre. ",igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,,,,,,,,6.26746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.08066,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,j,1,3.52206,,,,,,,Hány másodperce lesz a döntésre egy-egy képről?,D: 2mp    F: 3mp    J: 4mp   K: 5mp,j,A helyes válasz 4 mp. ,A helyes válasz 4 mp. ,"A döntésre 4 másodperce lesz.
Minden képet nézzen meg figyelmesen, és minden képre adjon választ, akkor is, ha a döntés nehéz.

A döntését így jelölje:
Régi - F
Hasonló - J
Új – K",igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,204.66895,right,5.72862,right,11.37403,right,1.72094,right,10.7152,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,j,1,1.88344,,,,,,,"Mely billenytűvel jelzi azokat a képeket, amely hasonlít egy, az első feladatban látott képhez? ",D billentyű    F billentyű   J billentyű    K billentyű,j,A helyes válasz: J billentyű.,A helyes válasz: J billentyű.,"A döntésre 4 másodperce lesz.
Minden képet nézzen meg figyelmesen, és minden képre adjon választ, akkor is, ha a döntés nehéz.

A döntését így jelölje:
Régi - F
Hasonló - J
Új – K",igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,Demo,OBJ,LURE,,stimuli/fractals/149a.jpg,300,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.459085,0,0,0,0,1,stimuli/fractals/149b.jpg,-300,0,-,Hasonló Képek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,Demo,OBJ,LURE,,stimuli/fractals/181b.jpg,300,0,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,3.436445,0,1,1,1,1,stimuli/fractals/181c.jpg,-300,0,-,Hasonló Képek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,Demo,OBJ,LURE,,stimuli/fractals/177b.jpg,300,0,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.94179,0,2,2,2,1,stimuli/fractals/177c.jpg,-300,0,-,Hasonló Képek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,Demo,OBJ,LURE,,stimuli/fractals/167a.jpg,300,0,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.922725,0,3,3,3,1,stimuli/fractals/167b.jpg,-300,0,OBJ-TARGET,Hasonló Képek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,Demo,OBJ,FOIL,,stimuli/fractals/163a.jpg,300,0,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.988865,0,4,4,4,1,stimuli/fractals/173c.jpg,-300,0,-,Új Képek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,Demo,LOC,LURE,,stimuli/fractals/166a.jpg,-300,0,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.217665,0,5,5,5,1,stimuli/fractals/166a.jpg,-212.1320344,-212.1320344,"LOC-TARGET, OBJ-LURE",Hasonló Helyek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,Demo,LOC,LURE,,stimuli/fractals/159a.jpg,0,300,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.193765,0,6,6,6,1,stimuli/fractals/159a.jpg,-212.1320344,212.1320344,LOC-LURE,Hasonló Helyek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,Demo,LOC,LURE,,stimuli/fractals/148b.jpg,212.1320344,212.1320344,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.00371,0,7,7,7,1,stimuli/fractals/148b.jpg,0,300,LOC-FOIL,Hasonló Helyek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,Demo,LOC,FOIL,,stimuli/fractals/177b.jpg,300,0,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.151585,0,8,8,8,1,stimuli/fractals/177b.jpg,-212.1320344,212.1320344,OBJ-LURE,Új Helyek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,Demo,LOC,FOIL,,stimuli/fractals/177b.jpg,300,0,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.640025,0,9,9,9,1,stimuli/fractals/177b.jpg,-300,0,OBJ-LURE,Új Helyek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,RecognitionPractice,OBJ,FOIL,,stimuli/fractals/156b.jpg,212.1320344,212.1320344,0.6,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.915925,,,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,RecognitionPractice,OBJ,LURE,,stimuli/fractals/166c.jpg,-300,0,0.6,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,0,1,1,1,1,1,0,1.610205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,RecognitionPractice,OBJ,TARGET,,stimuli/fractals/167a.jpg,0,300,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0,2,2,2,1,1,0,1.956485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,RecognitionPractice,LOC,LURE,,stimuli/fractals/159a.jpg,212.1320344,212.1320344,1,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,0,0,0,1,2,0,1.23559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,RecognitionPractice,LOC,FOIL,,stimuli/fractals/148b.jpg,-212.1320344,-212.1320344,1.5,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0,1,1,1,1,2,0,3.654855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,RecognitionPractice,LOC,TARGET,,stimuli/fractals/166a.jpg,-300,0,1,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0,2,2,2,1,2,0,2.845775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/5b.jpg,212.1320344,212.1320344,500,,right,2.71486,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,1,,1.93929,,,,,,0,0,0,0,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/7b.jpg,212.1320344,212.1320344,1000,,,,,,,,,2,,,stimuli/fractals/7c.jpg,stimuli/fractals/7a.jpg,stimuli/fractals/7b.jpg,212.1320344,212.1320344,0,300,300,0,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,1,,3.14049,,,,,,0,1,1,1,1,1,OLP,stimuli/fractals/7c.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/55c.jpg,212.1320344,-212.1320344,2000,,,,,,,,,3,,,stimuli/fractals/55c.jpg,stimuli/fractals/55a.jpg,stimuli/fractals/55b.jpg,212.1320344,-212.1320344,0,-300,300,0,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,1,,2.18814,,,,,,0,2,2,2,1,2,OLP,stimuli/fractals/55c.jpg,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/41a.jpg,0,300,3000,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,1,,2.052895,,,,,,0,3,3,3,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/71a.jpg,-212.1320344,-212.1320344,2000,,,,,,,,,5,,,stimuli/fractals/71a.jpg,stimuli/fractals/71c.jpg,stimuli/fractals/71b.jpg,-212.1320344,-212.1320344,-300,0,0,-300,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,1,,1.50304,,,,,,0,4,4,4,1,12,OLP,stimuli/fractals/71a.jpg,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/78b.jpg,300,0,1000,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,1,,1.98979,,,,,,0,5,5,5,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/92c.jpg,0,300,3000,,,,,,,,,7,,,stimuli/fractals/92c.jpg,stimuli/fractals/92a.jpg,stimuli/fractals/92b.jpg,0,300,212.1320344,212.1320344,-212.1320344,212.1320344,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,1,,2.188445,,,,,,0,6,6,6,1,18,OLP,stimuli/fractals/92c.jpg,0,300,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/101c.jpg,212.1320344,-212.1320344,1000,,,,,,,,,8,,,stimuli/fractals/101c.jpg,stimuli/fractals/101a.jpg,stimuli/fractals/101b.jpg,212.1320344,-212.1320344,300,0,0,-300,-300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,1,,1.74847,,,,,,0,7,7,7,1,4,ERP,stimuli/fractals/101c.jpg,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/28c.jpg,-212.1320344,-212.1320344,2000,,,,,,,,,9,,,stimuli/fractals/28c.jpg,stimuli/fractals/28b.jpg,stimuli/fractals/28a.jpg,-212.1320344,-212.1320344,-300,0,0,-300,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,1,,1.73196,,,,,,0,8,8,8,1,8,ERP,stimuli/fractals/28c.jpg,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,
